text,text_en,cmp_code,eu_code,annotations
"Die Haftbefehle gegen den israelischen Ministerpräsidenten Benjamin Netanjahu, den Ex-Verteidigungsminister Yoav Gallant sowie gegen Führungsmitglieder der Hamas müssen anerkannt und umgesetzt werden.","The arrest warrants against Israeli Prime Minister Benjamin Netanyahu, former Defence Minister Yoav Gallant and members of the Hamas leadership must be recognized and implemented.",107,,42. 12.2  
Wir wollen das Geschäft mit dem Krieg beenden und Rüstungsexporte vollständig verbieten.,We want to end the business of war and ban arms exports completely.,105,,43. 12.3  
Die Umstellung von Rüstungsbetrieben auf zivil notwendige Produkte muss gezielt gefördert werden.,The conversion of armaments companies to civilian products must be specifically promoted.,105,,44. 12.4  
Wir fordern die Überführung der Rüstungskonzerne in Gemeineigentum und Konversion in gesellschaftliche Produktion.,We demand the transfer of arms companies into public ownership and conversion to social production.,413,,45. 12.5  
Die Arbeitsplätze und Tarifverträge müssen erhalten bleiben.,Jobs and collective agreements must be preserved.,701,,46. 12.6  
"Wir stellen uns gegen eine Militarisierung der Gesellschaft: Keine Wiedereinführung der Wehrpflicht, kein Werben fürs Sterben an Schulen, auf Bildungsmessen, an Universitäten oder per Briefsendungen.","We oppose the militarization of society: no reintroduction of compulsory military service, no advertising for death in schools, at education fairs, at universities or by mail.",105,,47. 13.1  
Zivilklauseln für Hochschulen ohne Militär wollen wir verteidigen und ausbauen.,We want to defend and expand civilian clauses for universities without the military.,105,,48. 13.2  
Wir unterstützen das Jugendbündnis gegen Wehrpflicht!,We support the youth alliance against conscription!,105,,49. 14.1  
Wir wollen die Rüstungsausgaben drastisch senken,We want to drastically reduce arms spending,105,,50. 14.2  
"und stattdessen Investitionen in Bildung, Soziales, Gesundheit und eine gerechte Transformation.","and instead invest in education, social affairs, health and a just transformation.",503,,51. 14.3  
Das Aufrüstungsziel der NATO auf 2 Prozent des BIP oder noch mehr lehnen wir ab.,We reject NATO's rearmament target of 2 percent of GDP or even more.,105,,52. 14.4  
Das „Sondervermögen“ der Zeitenwende soll in zivile Infrastruktur fließen.,"The ""special assets"" of the turnaround should flow into civilian infrastructure.",411,,53. 14.5  
"Stärkung und Reform der Vereinten Nationen: Die UN-Generalversammlung, in der alle Mitglieder der Vereinten Nationen vertreten sind, muss gegenüber dem undemokratischen UN-Sicherheitsrat stärkere Entscheidungsrechte erhalten, vor allem bei Fragen zur Wahrung des Weltfriedens.","Strengthening and reforming the United Nations: The UN General Assembly, in which all members of the United Nations are represented, must be given stronger decision-making rights vis-à-vis the undemocratic UN Security Council, especially on issues relating to the maintenance of world peace.",107,,54. 15.1  
"Wir unterstützen alle Abrüstungsbemühungen von unten, bei denen die globale Zivilgesellschaft für eine grenzübergreifende Eindämmung des Rüstungswahnsinns eintritt.","We support all disarmament efforts from below, in which global civil society campaigns for a cross-border containment of the arms madness.",105,,55. 15.2  
"Wir unterstützen globale Initiativen zur Abrüstung und zur Reduzierung der Militärausgaben, um so die Logik des Rüstungswettlaufes zu durchbrechen und das Geld für Zukunftsinvestitionen zu nutzen.",We support global initiatives to disarm and reduce military spending in order to break the logic of the arms race and use the money to invest in the future.,105,,56. 16.1  
"Für eine EU, die Teil der Lösung ist",For an EU that is part of the solution,H,,57. 16.2  
"Wir wollen eine soziale EU, die internationalem Ausgleich und dem Frieden verpflichtet ist,",We want a social EU that is committed to international balance and peace,106,,58. 16.3  
anstatt Löhne zu drücken,instead of depressing wages,701,,59. 16.4  
sowie Blockkonfrontation und Standortkonkurrenz zu verschärfen.,and intensifying bloc confrontation and competition between locations.,107,,60. 16.5  
"Wir wollen ein soziales und demokratisches Europa, das den Menschen mit niedrigen und mittleren Einkommen hilft.",We want a social and democratic Europe that helps people on low and middle incomes.,503,,61. 16.6
"Eine Friedensunion,",A peace union,106,,1. 311  
die Demokratie fördert,that promotes democracy,202.1,,2. 311  
und in globale Gerechtigkeit investiert statt in Konfrontation.,and invests in global justice instead of confrontation.,107,,3. 311  
Wir treten für Entspannungspolitik ein,We advocate a policy of détente,106,,4. 312  
und wollen die Militarisierung Europas stoppen.,and want to stop the militarization of Europe.,105,,5. 312  
Die Reform der EU ist auch eine friedenspolitische Notwendigkeit.,The reform of the EU is also a necessity in terms of peace policy.,106,,6. 312  
Doch die Möglichkeiten einer grundlegenden Reform der EU sind durch die bestehenden Verträge der EU begrenzt.,"However, the possibilities for a fundamental reform of the EU are limited by the existing EU treaties.",110,,7. 312  
"Wir streben deshalb neue Verträge an, die die Logik des Neoliberalismus hinter sich lassen.",We are therefore striving for new treaties that leave the logic of neoliberalism behind.,110,,8. 312  
Zugleich treten wir schon jetzt innerhalb der bestehenden Verträge für ein Maximum an emanzipatorischen Veränderungen im Sinne eines Europas von unten statt einer EU der Banken und Konzerne ein.,"At the same time, we are already advocating a maximum of emancipatory changes within the existing treaties in the sense of a Europe from below instead of an EU of banks and corporations.",403,,9. 312  
"Wir wollen massive öffentliche Investitionen in Soziales, Bildung, Gesundheit und den klimagerechten Umbau.","We want massive public investment in social affairs, education, health and climate-friendly restructuring.",416.2,,10. 312  
Doch der „Stabilitäts- und Wachstumspakt“ beschneidet die Demokratie in den Mitgliedstaaten,"However, the ""Stability and Growth Pact"" curtails democracy in the member states",202.1,,11. 312  
und legt sie auf eine neoliberale Finanzpolitik fest.,and commits them to a neoliberal financial policy.,403,,12. 312  
Wir wollen das ändern: Die EU braucht eine Investitionsoffensive ohne Handbremse.,We want to change this: The EU needs an investment offensive without a handbrake.,409,,13. 312
Dafür müssen auch Defizit- und Schuldenregeln in Europa angepasst werden.,"To achieve this, deficit and debt rules in Europe must also be adapted.",409,,8. economy for all - social and ecological
"Der „Europäische Semester-Prozess“ muss so umgebaut werden, dass er öffentliche Investitionen, Arbeitsplatzschaffung und Krisenmanagement fördert.","The ""European Semester process"" must be restructured in such a way that it promotes public investment, job creation and crisis management.",701,,2. economy for all - social and ecological
Auch soziale Rechte müssen in der EU unteilbar sein.,Social rights must also be indivisible in the EU.,503,,3. economy for all - social and ecological
"Wir werden uns gemeinsam mit den Gewerkschaften dafür einsetzen, dass die positiven Entwicklungen in der EU wie die Stärkung der Gewerkschaftsrechte durch die Mindestlohnrichtlinie in den nächsten Jahren vertieft werden, trotz des Rechtsrucks in der EU.","Together with the trade unions, we will work to ensure that the positive developments in the EU, such as the strengthening of trade union rights through the Minimum Wage Directive, are deepened in the coming years, despite the shift to the right in the EU.",701,,4. economy for all - social and ecological
Das Erasmus+-Programm für Auszubildende muss ausgebaut werden.,The Erasmus+ program for trainees must be expanded.,411,,5. economy for all - social and ecological
"Wir setzen uns dafür ein, dass die Mittel und Voraussetzungen dafür verbessert werden und das Programm besser bekannt gemacht wird.",We are committed to improving the resources and conditions for this and making the program better known.,411,,6. economy for all - social and ecological
"Die soziale Kohäsion muss noch stärker Priorität der EU-Politik werden, um die Lebensverhältnisse der Menschen in der gesamten Europäischen Union zu verbessern.",Social cohesion must become an even greater priority of EU policy in order to improve the living conditions of people throughout the European Union.,503,,7. economy for all - social and ecological
"Die Angleichung der sozialen Lage beugt Standortverlagerung, Lohndumping und Abwanderung von Fachkräften vor, Regionen dürfen nicht gegeneinander ausgespielt werden.","The harmonization of the social situation prevents relocation, wage dumping and the emigration of skilled workers; regions must not be played off against each other.",503,,8. economy for all - social and ecological
Wir lehnen die derzeit diskutierte Zentralisierung der Regionalfondsmittel in den Händen der EU-Kommission ab.,We reject the currently discussed centralization of regional funds in the hands of the EU Commission.,110,,9. economy for all - social and ecological
Vielmehr müssen die Regionen die Programme zur Ausgabe der Gelder selbst mit den Bürger*innen vor Ort erarbeiten und umsetzen.,"Instead, the regions must develop and implement the programs for spending the funds themselves with the local citizens.",202.1,,10. economy for all - social and ecological
"Wir wollen eine solidarische Erweiterung der Europäischen Union, dafür ist die Einhaltung sozialer, ökologischer und demokratischer Standards notwendig.","We want an enlargement of the European Union based on solidarity, which requires compliance with social, ecological and democratic standards.",108,,11. economy for all - social and ecological
"Beitrittshilfen sollen der Entwicklung der jeweiligen Länder dienen und sie in die Lage versetzen, diese Standards zu erfüllen, damit auch die Menschen vor Ort profitieren.",Accession aid should serve the development of the respective countries and enable them to meet these standards so that local people can also benefit.,108,,12. economy for all - social and ecological
"Um erweiterungsfähig zu werden, bedarf es ebenso Reformen der EU 27.","In order to be capable of enlargement, the EU 27 also needs to be reformed",108,,13. economy for all - social and ecological
"Wir wollen, dass das Europäische Parlament endlich das volle Initiativrecht bekommt und eigene Gesetzesvorschläge einbringen kann.",. We want the European Parliament to finally be given the full right of initiative and be able to introduce its own legislative proposals.,108,,14. economy for all - social and ecological
"Grundlegende Entscheidungen müssen vom Europaparlament getroffen werden – statt von exekutiven Gremien wie Kommission, Eurogruppe oder Rat.","Fundamental decisions must be taken by the European Parliament - instead of executive bodies such as the Commission, Eurogroup or Council.",108,,15. economy for all - social and ecological
