text,text_en,cmp_code,eu_code,annotations
"Zusätzlich soll eine Lebensmittelverarbeitungsstrategie erarbeitet werden, die unter anderem die externalisierten wahren Kosten wissenschaftlich betrachtet.","In addition, a food processing strategy is to be developed which, among other things, takes a scientific look at the externalized true costs.",703.1,,32. 1.11  
Dem Ausverkauf landwirtschaftlichen Bodens durch sogenannte Share Deals treten wir entschieden entgegen.,We firmly oppose the sell-off of agricultural land through so-called share deals.,703.1,,33. 1.12  
"Zusätzliche Verdienstmöglichkeiten für die Landwirt*innen treiben wir etwa durch den Ausbau von Agri-Photovoltaik, Agri-Tourismus sowie die Stärkung von pflanzlichen Rohstoffen als Baustoffe wie zum Beispiel Schilf oder Hanf voran.","We are driving forward additional earning opportunities for farmers, for example by expanding agrivoltaics, agri-tourism and strengthening plant-based raw materials as building materials such as reed or hemp.",703.1,,34. 1.13  
"Den Anbau, die Verarbeitung und den Handel von Industriehanf wollen wir gesichert straffrei ermöglichen.","We want to ensure that the cultivation, processing and trade of industrial hemp can take place without penalties.",605.2,,35. 1.13  
"Und wir unterstützen Betriebe sowie die ganze Wertschöpfungskette dabei, in neuen innovativen Märkten wie beispielsweise alternative und pflanzliche Proteine Fuß zu fassen.",And we support companies and the entire value chain in gaining a foothold in new innovative markets such as alternative and plant-based proteins.,703.1,,36. 1.13  
Das Kompetenzzentrum „Proteine der Zukunft“ und das Chancenprogramm Höfe werden wir entsprechend weiterführen.,"We will continue the ""Proteins of the Future"" competence center and the Farm Opportunities Program accordingly.",703.1,,37. 1.13  
Wir stärken die Forschungsförderung,We are strengthening research funding,411,,38. 1.14  
und sorgen für effiziente und zuverlässige Zulassungsverfahren für neuartige Lebensmittel wie moderne Fermentationsverfahren und Zellkultivierung.,and ensuring efficient and reliable approval procedures for novel foods such as modern fermentation processes and cell cultivation.,411,,39. 1.14
Für die natürlichen Grundlagen unserer Ernährung,For the natural foundations of our food,H,,1. 1.1
"Die Auswirkungen der Klimaerhitzung, des Insektensterbens und der Umgang mit unseren Böden sind zentrale Herausforderungen für unsere Ernährungssicherheit.","The effects of global warming, the extinction of insects and the management of our soils are key challenges for our food security.",703.1,,2. 1.2
Zukunftsfeste Landwirtschaft stellt sich diesen Herausforderungen.,Sustainable agriculture is facing up to these challenges.,703.1,,3. 2.1
Dafür braucht es neben mehr Wertschätzung auch genügend Wertschöpfung.,"In addition to greater appreciation, this also requires sufficient added value.",703.1,,4. 2.2
Wir unterstützen Effizienzgewinne durch die Nutzung digital gestützter Arbeitsmethoden in der Landwirtschaft,We support efficiency gains through the use of digitally supported working methods in agriculture,703.1,,5. 3.1
und setzen uns für EU-weite Standardisierung ein.,and are committed to EU-wide standardization.,108,,6. 3.2
"Unnötige Bürokratie werden wir aktiv abbauen,",We will actively reduce unnecessary bureaucracy,703.1,,7. 3.3
"ohne notwendige Standards im Umwelt-, Tier- und Verbraucherschutz abzubauen.","without dismantling necessary standards in environmental, animal and consumer protection.",416.2,,8. 3.4
Landwirtschaft und Umwelt brauchen einen möglichst sparsamen und bedachten Einsatz von Pestiziden und Düngemitteln.,Agriculture and the environment need pesticides and fertilizers to be used as sparingly and carefully as possible.,501,,9. 4.1
"Die Einführung einer Nährstoffbilanz unterstützt den gezielteren Düngereinsatz und kann helfen, ihn zu senken.",The introduction of a nutrient balance supports the more targeted use of fertilizers and can help to reduce it.,501,,10. 4.2
Mit der Umsetzung der EU-Farm-to-Fork-Strategie kann der Pestizideinsatz EU-weit bis 2030 halbiert werden.,"By implementing the EU farm-to-fork strategy, the use of pesticides can be halved across the EU by 2030.",501,,11. 4.3
"Hierzu fördern wir den Ökolandbau und setzen auf Innovation, Digitalisierung, Weiterbildung und die konsequente Umsetzung agrarökologischer Maßnahmen.","To this end, we are promoting organic farming and focusing on innovation, digitalization, training and the consistent implementation of agroecological measures.",501,,12. 4.4
Eine einkommenswirksame und gemeinwohlorientierte Honorierung von Umwelt- und Biodiversitätsleistungen ist für uns dabei ein wichtiges Instrument.,Income-generating and public welfare-oriented remuneration for environmental and biodiversity services is an important instrument for us.,501,,13. 5.1
"Und wir setzen auf marktwirtschaftliche Lösungen wie eine Pestizidabgabe, die wirksam und unbürokratisch ist und zur Förderung umweltschonender Methoden des Pflanzenschutzes genutzt werden kann.","And we rely on market-based solutions such as a pesticide levy, which is effective and unbureaucratic and can be used to promote environmentally friendly methods of plant protection.",501,,14. 5.2
Wir kämpfen gegen das Wildbienensterben,We are fighting against the extinction of wild bees,501,,15. 6.1
und unterstützen die Imkerschaft bei ihrem Kampf gegen das Honigbienensterben.,and supporting beekeepers in their fight against honey bee mortality.,501,,16. 6.2
"Außerdem schaffen wir genügend geschützte Rückzugsräume für die Natur - in Brachen, Feuchtgebieten, Feldhecken und anderen Strukturen der Agrarlandschaft.","We are also creating sufficient protected retreats for nature - in fallow land, wetlands, field hedges and other structures in the agricultural landscape.",501,,17. 6.3
"Kooperativer Naturschutz mit erfolgsabhängiger Förderung ist dabei ein interessanter Ansatz, vor Ort neue Potenziale für naturerhaltende Bewirtschaftung zu erschließen.",Cooperative nature conservation with success-based funding is an interesting approach to tapping into new potential for nature-preserving cultivation on the ground.,703.1,,18. 6.4
Wir setzen uns auch für bestäuberfreundliche ökologische Pflanzenzüchtung und Permakultur ein.,We are also committed to pollinator-friendly organic plant breeding and permaculture.,501,,19. 6.5
Wir bringen Agroforstsysteme raus aus der Nische und rein in die Fläche.,We are taking agroforestry systems out of the niche and into the field.,703.1,,20. 7.1
"Wir unterstützen die Landwirt*innen dabei, hier Bäume und Ackerkultur zu kombinieren.",We support farmers in combining trees and arable crops.,703.1,,21. 7.2
Damit leisten sie einen Beitrag zum Schutz der Böden und Artenvielfalt.,"In doing so, they are helping to protect the soil and biodiversity.",501,,22. 7.3
Genetische Vielfalt wollen wir ebenso fördern,We want to promote genetic diversity as well,703.1,,23. 8.1
"wie die Züchtung und Einführung robuster Sorten, die mit weniger Pestiziden und synthetischem mineralischen Dünger auskommen und an die Klimabedingungen angepasst sind.",as the breeding and introduction of robust varieties that require fewer pesticides and synthetic mineral fertilizers and are adapted to climatic conditions.,501,,24. 8.2
Die Förderung schonender Bodenbearbeitung und mechanischer Unkrautregulierung im Aktionsprogramm Natürlicher Klimaschutz führen wir weiter.,We will continue to promote gentle soil cultivation and mechanical weed control in the Natural Climate Protection Action Program.,501,,25. 9.1
"Die ökologische Land- und Lebensmittelwirtschaft ist unser Leitbild, sie spielt eine wichtige Rolle beim Schutz der natürlichen Grundlagen.",Organic farming and food production is our guiding principle and plays an important role in protecting natural resources.,501,,26. 9.2
"Naturschonende Erzeugungsformen müssen einen Vorteil gegenüber Produktionsweisen haben, die starke Umweltfolgen nach sich ziehen.",Nature-friendly forms of production must have an advantage over production methods that have a strong environmental impact.,501,,27. 9.3
"Um das Ziel 30 Prozent Ökolandbau bis 2030 zu erreichen, setzen wir die Biostrategie 2030 konsequent um und stellen die notwendigen Mittel dafür bereit.","In order to achieve the goal of 30% organic farming by 2030, we are systematically implementing the Organic Strategy 2030 and providing the necessary funding.",703.1,,28. 9.4
Insbesondere für junge Landwirt*innen wollen wir den Einstieg erleichtern.,We want to make it easier for young farmers in particular to get started.,703.1,,29. 10.1
Wir fördern die Innovationskraft der Biobetriebe und die Vermarktung.,We are promoting the innovative strength of organic farms and marketing.,703.1,,30. 10.2
Und wir weiten die Forschung für den ökologischen Landbau deutlich aus.,And we are significantly expanding research into organic farming.,703.1,,31. 10.3
Wir brauchen auch einen sorgsameren Umgang mit wertvollen Agrarflächen.,We also need a more careful approach to valuable agricultural land.,703.1,,32. 11.1
Daher wollen wir im Planungsrecht Vorrangflächen für die Nahrungsmittelproduktion einführen und Agri-Photovoltaik und weitere Ansätze zu höherer Flächeneffizienz stärken.,We therefore want to introduce priority areas for food production in planning law and strengthen agrivoltaics and other approaches to greater land efficiency.,703.1,,33. 11.2
Bei der Biomasse setzen wir auf die sorgsame Kaskaden- und Mehrfachnutzung sowie auf die verstärkte Nutzung von Grüngut aus der Landschaftspflege.,"In the case of biomass, we are focusing on careful cascading and multiple use as well as the increased use of green waste from landscape conservation.",703.1,,34. 11.3
"Um den Einsatz von fossilen Brennstoffen auch in der Landwirtschaft schnell und deutlich zu senken, fördern wir die Entwicklung und Markteinführung von alternativen Antrieben und Treibstoffen.","In order to quickly and significantly reduce the use of fossil fuels in agriculture, we are promoting the development and market launch of alternative drives and fuels.",416.2,,35. 12.1
Übernutzte und geschädigte Böden gefährden die Neubildung sauberen Grundwassers und die Erzeugung gesunder Lebensmittel.,Overused and damaged soils jeopardize the regeneration of clean groundwater and the production of healthy food.,501,,36. 13.1
Sie speichern weniger Wasser und verlieren relevante Nährstoffe.,They store less water and lose relevant nutrients.,501,,37. 13.2
Dem wollen wir durch ein neues Bodenschutzgesetz vorbeugen.,We want to prevent this with a new soil protection law.,501,,38. 13.3
Für gute Ernährung,For good nutrition,H,,1. 1.1  
"Jede und jeder soll selbst und gut entscheiden können, was auf den Teller kommt.",Everyone should be able to decide for themselves what goes on their plate.,201.1,,2. 1.2  
"Aber nicht alle können sich so ernähren, wie sie gern würden.",But not everyone can eat the way they would like to.,503,,3. 1.2  
