text,text_en,cmp_code,eu_code,annotations
Mieter sollen beim Kauf von selbstgenutztem Wohneigentum z. B. durch Eigenkapitalersatz unterstützt werden.,"Tenants should be supported in the purchase of owner-occupied housing, e.g. through equity replacement.",401,,201
"Zur Förderung der Eigentumsbildung werden wir einen Rahmen schaffen, in dem Mieter ihre Wohnungen von öffentlichen Wohnungsbauunternehmen zu vergünstigten Bedingungen erwerben können.","To promote home ownership, we will create a framework in which tenants can purchase their homes from public housing companies at reduced rates.",401,,201.2
Wohnungsbaugenossenschaften sollen bei der Vergabe von öffentlichen Grundstücken bevorzugt werden.,Housing cooperatives are to be given preference in the allocation of public land.,403,,201.2
Einheimische fördern,Promoting local residents,H,,201.2
Bei der Vergabe von Wohnbaugrundstücken und Wohnraum sind Einheimische nach dem Einheimischen-Modell zu bevorzugen.,"When allocating housing plots and housing, preference should be given to locals according to the local model.",601.1,,201.2
Mehr Wohngeld statt sozialem Wohnungsbau,More housing benefit instead of social housing,H,,101
"Der bisherige soziale Wohnungsbau ist gescheitert, er kann nur einen Bruchteil der Berechtigten erreichen.","The current social housing system has failed, it can only reach a fraction of those entitled.",505,,103.1
Er führt zu Fehlbelegungen und verursacht hohe Kosten für den Steuerzahler.,It leads to inappropriate occupancy and causes high costs for the taxpayer.,505,,103.2
"Es ist besser, einkommensschwache Mieter vermehrt mit Wohngeld zu unterstützen, wodurch eine soziale Durchmischung gewährleistet wird.","It is better to support low-income tenants more with housing benefit, thus ensuring a social mix.",503,,103.2
"Reicht das Wohngeld nicht aus, um sich eine Wohnung zu sichern, ist den Bürgern zusätzlich ein kommunales Wohngeld zu zahlen.","If the housing benefit is not sufficient to secure an apartment, citizens should also be paid a municipal housing benefit.",504,,101
Die AfD steht für ein ausgewogenes Mietrecht und lehnt staatliche Überregulierungen sowie Investitionshemmnisse wie die Mietpreisbremse oder den Mietendeckel ab.,The AfD stands for balanced tenancy law and rejects government over-regulation and investment barriers such as the rent freeze or the rent cap.,401,,103.1
INFRASTRUKTUR,INFRASTRUCTURE,H,,201
Eine Infrastruktur für Deutschlands Zukunft,Infrastructure for Germany's future,H,,201
"Nicht nur Straßen, Gleise, Brücken und auch Energieversorgungseinrichtungen wie Nord Stream 2 sind Grundlagen einer wettbewerbsfähigen und zukunftssicheren Industrienation, sondern auch Informationskanäle und Leitungen.","It is not only roads, railways, bridges and energy supply facilities such as Nord Stream 2 that form the basis of a competitive and future-proof industrial nation, but also information channels and lines.",411,,203
"Die Sicherstellung einer Versorgung mit Daten ist dabei genauso wichtig, wie die Verfügbarkeit eines umfassenden Leitungsnetztes für verschiedene Energieträger.",Ensuring the supply of data is just as important as the availability of a comprehensive pipeline network for various energy sources.,411,,203
Nur ein ausgewogener Energiemix aus unterschiedlichen Bezugsquellen kann Deutschlands energetische Unabhängigkeit garantieren.,Only a balanced energy mix from different sources can guarantee Germany's energy independence.,411,,203
Die hierfür nötigen Leitungen sind dauerhaft sicherzustellen.,The lines required for this must be ensured in the long term.,411,,201
"Unsere Infrastruktur, welche seit Jahrzehnten vernachlässigt wurde, ist die Lebensader von Wirtschaft und Gesellschaft und damit Grundlage des Sozialstaates.","Our infrastructure, which has been neglected for decades, is the lifeline of the economy and society and thus the basis of the welfare state.",411,,201
Unsere bauliche Infrastruktur ist geprägt von maroden Bauwerken.,Our structural infrastructure is characterized by dilapidated buildings.,411,,201
Wir fordern die Neubewertung des deutschen Sonderweges in der Spannbetonbauweise.,We call for a reassessment of Germany's special approach to prestressed concrete construction.,411,,201.1
"Insbesondere vor dem Hintergrund der symbolischen Wirkung des Einsturzes der Dresdener Carolabrücke fordert die AfD, die Bewilligung von Neubauprojekten zu beschleunigen,","Particularly in light of the symbolic effect of the collapse of Dresden's Carola Bridge, the AfD is calling for the approval of new construction projects to be accelerated",411,,201.2
sowie die zwingend notwendigen Reparaturen und Sanierungen aller betroffenen Bauwerke.,", as well as the urgently needed repairs and renovation of all affected structures.",411,,201
„Alles wieder zurück auf Start”: Kein erleichtertes Baurecht für großflächige Energieerzeugungsanlagen,"""Everything back to square one"": No easier building rights for large-scale energy generation plants",H,,201
Die meisten Deutschen wohnen im ländlichen Raum.,Most Germans live in rural areas.,411,,201.1
"Damit diese am gesellschaftlichen und wirtschaftlichen Leben gleichberechtigt teilhaben können, muss die Infrastruktur und vor allem der ÖPNV bedarfsgerecht und zukunftsfähig ausgebaut werden.","To enable them to participate equally in social and economic life, the infrastructure and, above all, local public transport must be expanded to meet demand and be fit for the future.",411,,201.2
Der ländliche Raum ist durch eine hohe Selbstverantwortung und Selbstorganisation seiner Bürger geprägt.,Rural areas are characterized by a high degree of self-responsibility and self-organization among their citizens.,201.1,,201.2
"Wenn das Heimatgefühl stärker ist als die Anziehungskräfte urbaner Räume, werden die Menschen weiter im ländlichen Raum wohnen wollen.","If the sense of home is stronger than the attraction of urban areas, people will want to continue living in rural areas.",601.1,,201.3
"Unabdingbar für den Verbleib der Menschen in ihrer Heimat ist, dass diese nicht durch den Zubau mit Windkraftgroßanlagen zu einem Industriepark verkommt.",It is essential for people to remain in their homes that they do not degenerate into an industrial park as a result of the addition of large-scale wind turbines.,501,,201.1
"Größe und Häufigkeit solcher Anlagen und deren maßlose Anhäufung zu Windparks zerstören das Landschaftsbild ganzer Regionen,","The size and frequency of such turbines and their excessive accumulation into wind farms are destroying the landscape of entire regions,",501,,201.1
während weiterhin selbst kleine Wohngebäude im Außenbereich keine Chance auf eine Baugenehmigung haben.,while even small residential buildings in outlying areas still have no chance of obtaining planning permission.,411,,201
Möglich wurde dies durch zahlreiche ideologiegetriebene Änderungen im Baurecht auf Bundes- und Landesebene.,This has been made possible by numerous ideology-driven changes to building law at federal and state level.,401,,201
"Wir werden die großflächigen Naturzerstörungen durch Windkraft- und Photovoltaikanlagen in Wäldern, Feldern und auf Ackerflächen sofort beenden.","We will immediately put an end to the large-scale destruction of nature caused by wind turbines and photovoltaic systems in forests, fields and farmland.",501,,201
Das Baugesetzbuch und das Raumordnungsgesetz sind entsprechend auf die ideologiefreien Regelungen vor 2021 zurückzuführen.,The Building Code and the Spatial Planning Act must be restored to the ideology-free regulations before 2021.,501,,201
Außerdem muss Ersatz für alte Bestandsbauten genehmigungsrechtlich im Außenbereich ermöglicht werden.,It must also be possible to replace old existing buildings in outdoor areas under licensing law.,411,,201
ENERGIEPOLITIK,ENERGY POLICY,H,,203
Die jahrzehntelange Fokussierung auf die ideologiegetriebene „Klimapolitik“ und die bevorzugte Behandlung der angeblich erneuerbaren Energien haben Deutschland in eine energiepolitisch prekäre Lage gebracht.,"The decades-long focus on ideology-driven ""climate policy"" and the preferential treatment of supposedly renewable energies have put Germany in a precarious position in terms of energy policy.",401,,100
Der von allen etablierten Parteien betriebene Ausstieg aus der Kern- und Kohleenergie hat diese Situation verschärft.,The phase-out of nuclear and coal energy pursued by all established parties has exacerbated this situation.,411,,100
Im Zuge der Russlandsanktionen ist die bezahlbare Energieversorgung Deutschlands zusätzlich erheblich gefährdet.,"In the wake of the Russian sanctions, Germany's affordable energy supply is also at considerable risk.",411,,100
Unser Land ist damit international nicht mehr wettbewerbsfähig.,"As a result, our country is no longer internationally competitive.",410,,100
"Während dies zu einer Deindustrialisierung und zur Verarmung der deutschen Bevölkerung führen wird, freuen sich die ökosozialistischen „Klimaschützer“ über sinkende CO₂-Emissionen.","While this will lead to deindustrialization and the impoverishment of the German population, the eco-socialist ""climate protectors"" are happy about falling CO₂ emissions.",410,,100
"Keine der sogenannten erneuerbaren Energien oder der angestrebten neuen Anwendungen wie Wärmepumpen oder Elektromobilität können ohne Subventionen am Markt bestehen, während konventionelle Energien künstlich verteuert oder verboten werden.","None of the so-called renewable energies or the envisaged new applications such as heat pumps or electromobility can survive on the market without subsidies, while conventional energies are artificially made more expensive or banned.",401,,100
"Diese Abkehr von marktwirtschaftlichen Prinzipien kostet die deutschen Steuerzahler enorme Summen, hat die Stromnetze destabilisiert und Deutschland zu einem Stromimportland mit einem der höchsten Strompreise aller Industrieländer gemacht.","This departure from market economy principles is costing German taxpayers enormous sums of money, has destabilized the electricity grids and turned Germany into an electricity importing country with one of the highest electricity prices of all industrialized countries.",401,,100
"Viele Bürger müssen Wohlstandseinbußen hinnehmen,",Many citizens have to accept a loss of prosperity,410,,100
und energieintensive Unternehmen wandern ab oder melden Insolvenz an.,and energy-intensive companies are moving away or filing for bankruptcy.,402,,100
